Season,Daynum,Wteam,Wscore,Lteam,Lscore,Wloc,Numot,SeedNumx,SeedNumy,WRts,WReFG,WRoer,WRder,WRat,WRastratio,WRtoratio,WRovr,Wts,WeFG,Woer,Wder,Wat,Wastratio,Wtoratio,lRts,lReFG,lRoer,lRder,lRat,lRastratio,lRtoratio,lRovr,lts,leFG,loer,lder,lat,lastratio,ltoratio,WMx,WMy,wlevel,llevel,wfinal_last1,lfinal_last1,Wwinratio,lwinratio,Wpan,lpan
2007,138,1139,62,1268,59,N,0,5,4,A,B,A,B,A,B,A,A,0.578,0.526,115.205,96.139,1.332,13.149,9.87,B,B,B,A,B,B,B,B,0.566,0.527,108.379,92.681,1.099,14.538,13.228,10.48039216,4.174358974,1,1,SweetSixteen,RoundOf32,0.806451613,0.75,31,32
2007,145,1326,92,1272,76,N,0,1,2,B,B,A,A,A,B,A,A,0.572,0.539,113.462,92.615,1.325,14.484,10.934,B,B,A,A,B,B,A,A,0.551,0.524,112.057,88.277,1.109,12.95,11.673,3.132352941,4.955882353,1,0,RoundOf32,EliteEight,0.909090909,0.909090909,33,33
2007,137,1332,58,1275,56,N,0,3,14,B,B,A,B,B,B,A,A,0.572,0.532,113.782,97.393,1.132,12.872,11.369,B,B,C,B,C,B,B,B,0.549,0.513,100.015,97.155,0.963,13.572,14.101,5,12.45205479,0,1,RoundOf64,SweetSixteen,0.787878788,0.5625,33,32
2007,138,1314,81,1277,67,N,0,1,9,A,A,A,A,A,A,A,A,0.588,0.55,116.789,92.668,1.338,15.227,11.384,B,B,B,A,B,A,C,B,0.566,0.523,106.539,93.257,1.065,15.743,14.789,2.89958159,5.239130435,1,0,RoundOf32,RoundOf64,0.823529412,0.666666667,34,33
2007,139,1272,78,1305,62,N,0,2,7,B,B,A,A,B,B,A,A,0.551,0.524,112.057,88.277,1.109,12.95,11.673,A,A,A,B,A,A,A,A,0.591,0.553,115.796,99.003,1.27,14.747,11.613,4.955882353,7.747126437,0,0,EliteEight,RoundOf64,0.909090909,0.870967742,33,31
2007,137,1400,79,1308,67,N,0,4,13,B,B,A,B,B,C,A,B,0.564,0.519,115.569,100.911,1.131,12.01,10.62,B,B,B,B,C,C,C,B,0.571,0.532,108.39,100.442,0.804,12.417,15.45,5.855967078,11.23076923,1,0,EliteEight,RoundOf64,0.727272727,0.75,33,32
2007,137,1242,107,1310,67,N,0,1,16,B,B,A,A,B,B,A,A,0.57,0.54,112.528,87.802,1.197,14.434,12.054,B,C,A,C,B,C,A,B,0.538,0.489,109.641,105.482,1.016,11.9,11.714,2.955719557,15.04545455,0,0,RoundOf64,RoundOf64,0.882352941,0.666666667,34,33
2007,146,1207,96,1314,84,N,1,2,1,A,A,A,B,B,A,B,A,0.606,0.571,115.151,95.348,1.043,14.673,14.066,A,A,A,A,A,A,A,A,0.588,0.55,116.789,92.668,1.338,15.227,11.384,5.909722222,2.89958159,0,1,SweetSixteen,RoundOf32,0.8125,0.823529412,32,34
2007,137,1272,73,1317,58,N,0,2,15,B,B,A,A,B,B,A,A,0.551,0.524,112.057,88.277,1.109,12.95,11.673,B,B,B,B,C,C,B,B,0.547,0.513,106.726,100.717,0.804,10.956,13.629,4.955882353,15,0,1,EliteEight,RoundOf64,0.909090909,0.666666667,33,30
2007,137,1457,74,1323,64,N,0,11,6,B,A,A,A,B,A,A,A,0.571,0.548,111.653,94.642,1.239,14.889,12.021,A,B,A,B,A,A,A,A,0.586,0.538,116.821,97.192,1.352,15.172,11.225,14.40151515,6.653061224,0,0,RoundOf64,SweetSixteen,0.857142857,0.774193548,28,31
2007,154,1196,84,1326,75,N,0,1,1,A,A,A,A,B,A,B,A,0.62,0.593,118.683,92.23,1.126,14.621,12.984,B,B,A,A,A,B,A,A,0.572,0.539,113.462,92.615,1.325,14.484,10.934,4.112745098,3.132352941,1,1,Champion,RoundOf32,0.852941176,0.909090909,34,33
2007,136,1139,57,1330,46,N,0,5,12,A,B,A,B,A,B,A,A,0.578,0.526,115.205,96.139,1.332,13.149,9.87,B,C,B,B,B,B,A,B,0.544,0.499,108.477,95.087,1.213,13.977,11.526,10.48039216,12.81012658,1,1,SweetSixteen,RoundOf64,0.806451613,0.75,31,32
2007,136,1450,70,1331,54,N,0,3,14,B,B,B,A,A,B,A,A,0.558,0.52,107.138,94.854,1.345,14.031,10.429,B,B,B,B,C,B,C,B,0.577,0.528,107.373,97.415,0.883,13.131,14.864,4.515151515,14.97777778,0,0,RoundOf64,RoundOf64,0.78125,0.6875,32,32
2007,146,1196,85,1332,77,N,0,1,3,A,A,A,A,B,A,B,A,0.62,0.593,118.683,92.23,1.126,14.621,12.984,B,B,A,B,B,B,A,A,0.572,0.532,113.782,97.393,1.132,12.872,11.369,4.112745098,5,1,0,Champion,RoundOf64,0.852941176,0.787878788,34,33
2007,136,1401,68,1335,52,N,0,3,14,A,A,A,A,A,A,A,A,0.601,0.561,115.874,90.069,1.438,16.638,11.569,B,B,B,B,B,A,B,B,0.575,0.543,109.398,99.53,1.235,15.602,12.638,7.6875,12.71428571,1,1,RoundOf32,RoundOf64,0.806451613,0.724137931,31,29
2007,143,1417,64,1338,55,N,0,2,3,B,B,A,A,B,B,A,A,0.566,0.542,111.229,93.981,1.197,13.656,11.411,B,B,A,B,A,A,A,A,0.558,0.526,112.501,98.724,1.49,16.11,10.813,4.908695652,4.684210526,1,0,ChampionshipGame,RoundOf32,0.833333333,0.794117647,30,34
2007,139,1196,74,1345,67,N,0,1,9,A,A,A,A,B,A,B,A,0.62,0.593,118.683,92.23,1.126,14.621,12.984,B,B,B,B,C,B,B,B,0.559,0.523,106.711,95.553,0.967,13.094,13.541,4.112745098,5.963636364,1,0,Champion,RoundOf32,0.852941176,0.65625,34,32
2007,143,1242,61,1356,58,N,0,1,4,B,B,A,A,B,B,A,A,0.57,0.54,112.528,87.802,1.197,14.434,12.054,B,B,B,B,C,B,C,B,0.565,0.52,104.358,95.621,0.83,12.482,15.039,2.955719557,9.241830065,0,1,RoundOf64,RoundOf64,0.882352941,0.8125,34,32
2007,136,1257,78,1390,58,N,0,6,11,B,C,B,B,B,B,A,B,0.534,0.497,108.014,96.099,1.16,13.483,11.62,B,C,B,B,B,B,B,B,0.538,0.499,104.372,99.67,1.027,13.565,13.204,6.103092784,5.533018868,0,0,FinalFour,RoundOf64,0.709677419,0.6,31,30
2007,137,1458,76,1394,63,N,0,2,15,B,B,A,A,B,B,A,A,0.56,0.519,111.823,90.823,1.201,13.658,11.377,A,A,A,B,B,A,C,A,0.62,0.579,114.754,101.832,1.096,16.268,14.847,6.262886598,15,1,0,RoundOf64,etc,0.852941176,0.8,34,30
2007,143,1326,85,1397,84,N,0,1,5,B,B,A,A,A,B,A,A,0.572,0.539,113.462,92.615,1.325,14.484,10.934,B,B,B,B,B,B,B,B,0.547,0.514,107.897,101.107,1.06,12.884,12.155,3.132352941,5.1875,1,1,RoundOf32,RoundOf32,0.909090909,0.6875,33,32
2007,139,1425,87,1400,68,N,0,5,4,B,B,B,B,C,C,B,B,0.57,0.53,105.014,95.249,0.872,12.268,14.069,B,B,A,B,B,C,A,B,0.564,0.519,115.569,100.911,1.131,12.01,10.62,6.045977011,5.855967078,0,1,RoundOf64,EliteEight,0.676470588,0.727272727,34,33
2007,143,1272,65,1401,64,N,0,2,3,B,B,A,A,B,B,A,A,0.551,0.524,112.057,88.277,1.109,12.95,11.673,A,A,A,A,A,A,A,A,0.601,0.561,115.874,90.069,1.438,16.638,11.569,4.955882353,7.6875,0,1,EliteEight,RoundOf32,0.909090909,0.806451613,33,31
2007,136,1130,84,1403,75,N,0,7,10,A,B,A,C,B,B,B,B,0.583,0.535,112.581,105.667,1.046,13.998,13.386,B,B,B,C,B,B,A,B,0.559,0.509,107.691,102.556,1.131,12.921,11.427,6.369426752,7.547169811,0,0,SweetSixteen,SweetSixteen,0.64516129,0.636363636,31,33
2007,152,1196,76,1417,66,N,0,1,2,A,A,A,A,B,A,B,A,0.62,0.593,118.683,92.23,1.126,14.621,12.984,B,B,A,A,B,B,A,A,0.566,0.542,111.229,93.981,1.197,13.656,11.411,4.112745098,4.908695652,1,1,Champion,ChampionshipGame,0.852941176,0.833333333,34,30
2007,144,1332,76,1424,72,N,0,3,7,B,B,A,B,B,B,A,A,0.572,0.532,113.782,97.393,1.132,12.872,11.369,B,B,A,B,A,B,A,A,0.552,0.514,111.349,99.599,1.3,13.302,10.234,5,6.827160494,0,0,RoundOf64,RoundOf64,0.787878788,0.818181818,33,33
2007,144,1314,74,1425,64,N,0,1,5,A,A,A,A,A,A,A,A,0.588,0.55,116.789,92.668,1.338,15.227,11.384,B,B,B,B,C,C,B,B,0.57,0.53,105.014,95.249,0.872,12.268,14.069,2.89958159,6.045977011,1,0,RoundOf32,RoundOf64,0.823529412,0.676470588,34,34
2007,138,1338,84,1433,79,N,1,3,11,B,B,A,B,A,A,A,A,0.558,0.526,112.501,98.724,1.49,16.11,10.813,B,B,A,B,B,B,A,A,0.568,0.522,114.81,98.266,1.191,12.903,10.829,4.684210526,11.76785714,0,0,RoundOf32,RoundOf64,0.794117647,0.818181818,34,33
2007,144,1207,66,1435,65,N,0,2,6,A,A,A,B,B,A,B,A,0.606,0.571,115.151,95.348,1.043,14.673,14.066,B,B,A,C,A,A,A,A,0.57,0.533,110.159,103.268,1.337,14.776,11.052,5.909722222,6.740740741,0,0,SweetSixteen,SweetSixteen,0.8125,0.633333333,32,30
2007,137,1246,67,1437,58,N,0,8,9,B,B,B,B,B,B,B,B,0.575,0.54,108.391,98.99,1.081,14.428,13.348,B,C,A,B,C,C,B,B,0.553,0.49,109.816,97.839,0.927,11.966,12.912,3.244186047,5.562043796,0,1,RoundOf32,EliteEight,0.65625,0.677419355,32,31
2007,139,1397,77,1438,74,N,0,5,4,B,B,B,B,B,B,B,B,0.547,0.514,107.897,101.107,1.06,12.884,12.155,B,B,A,B,C,C,B,B,0.557,0.505,111.058,101.603,0.947,11.702,12.354,5.1875,5.688679245,1,1,RoundOf32,RoundOf64,0.6875,0.655172414,32,29
2007,139,1356,63,1439,48,N,0,4,5,B,B,B,B,C,B,C,B,0.565,0.52,104.358,95.621,0.83,12.482,15.039,B,B,A,B,B,B,A,A,0.549,0.514,109.97,98.827,1.209,12.637,10.454,9.241830065,6.473684211,1,0,RoundOf64,RoundOf32,0.8125,0.64516129,32,31
2007,138,1435,78,1450,74,N,2,6,3,B,B,A,C,A,A,A,A,0.57,0.533,110.159,103.268,1.337,14.776,11.052,B,B,B,A,A,B,A,A,0.558,0.52,107.138,94.854,1.345,14.031,10.429,6.740740741,4.515151515,0,0,SweetSixteen,RoundOf64,0.633333333,0.78125,30,32
2007,136,1417,70,1451,42,N,0,2,15,B,B,A,A,B,B,A,A,0.566,0.542,111.229,93.981,1.197,13.656,11.411,A,B,B,C,C,B,C,B,0.584,0.543,106.143,104.209,0.86,13.539,15.742,4.908695652,13.77941176,1,0,ChampionshipGame,RoundOf64,0.833333333,0.607142857,30,28
2007,139,1332,75,1457,61,N,0,3,11,B,B,A,B,B,B,A,A,0.572,0.532,113.782,97.393,1.132,12.872,11.369,B,A,A,A,B,A,A,A,0.571,0.548,111.653,94.642,1.239,14.889,12.021,5,14.40151515,0,0,RoundOf64,RoundOf64,0.787878788,0.857142857,33,28
2007,139,1424,74,1458,68,N,0,7,2,B,B,A,B,A,B,A,A,0.552,0.514,111.349,99.599,1.3,13.302,10.234,B,B,A,A,B,B,A,A,0.56,0.519,111.823,90.823,1.201,13.658,11.377,6.827160494,6.262886598,0,1,RoundOf64,RoundOf64,0.818181818,0.852941176,33,34
2007,136,1338,79,1460,58,N,0,3,14,B,B,A,B,A,A,A,A,0.558,0.526,112.501,98.724,1.49,16.11,10.813,B,C,B,B,C,C,B,B,0.537,0.494,103.615,99.022,0.995,12.177,12.24,4.684210526,14.5625,0,0,RoundOf32,RoundOf64,0.794117647,0.71875,34,32
2007,138,1326,78,1462,71,N,1,1,9,B,B,A,A,A,B,A,A,0.572,0.539,113.462,92.615,1.325,14.484,10.934,A,A,A,B,B,A,B,A,0.605,0.555,117.386,98.014,1.172,14.656,12.502,3.132352941,8.875647668,1,0,RoundOf32,RoundOf64,0.909090909,0.75,33,32
2008,137,1397,72,1110,57,N,0,2,15,B,B,A,B,A,B,A,A,0.558,0.528,113.931,98.284,1.385,14.62,10.556,B,B,B,B,C,B,C,B,0.575,0.525,107.1,101.341,0.874,12.621,14.443,4.625,15,1,0,SweetSixteen,etc,0.875,0.65625,32,32
2008,136,1452,75,1112,65,N,0,7,10,B,B,A,B,A,B,A,A,0.552,0.516,112.156,95.624,1.413,14.033,9.933,A,A,A,B,B,A,B,A,0.585,0.539,110.024,102.49,1.256,14.984,11.933,7.646464646,4.46,0,1,SweetSixteen,RoundOf64,0.696969697,0.5625,33,32
2008,139,1314,108,1116,77,N,0,1,9,B,B,A,B,B,B,B,B,0.573,0.524,116.164,95.044,1.14,13.23,11.602,B,B,B,B,C,B,B,B,0.552,0.517,106.119,97.392,0.941,12.912,13.719,2.726235741,7.117647059,1,0,EliteEight,RoundOf64,0.941176471,0.666666667,34,33
2008,137,1400,74,1122,54,N,0,2,15,B,B,A,B,A,C,A,A,0.547,0.514,115.371,99.817,1.37,11.728,8.558,B,B,A,C,B,B,B,B,0.57,0.523,109.679,103.399,1.134,13.641,12.029,5.509363296,14.0862069,1,0,RoundOf32,RoundOf64,0.818181818,0.705882353,33,34
2008,136,1345,90,1124,79,N,0,6,11,B,B,B,A,B,B,B,B,0.534,0.49,104.161,92.955,1.036,12.648,12.204,B,B,A,C,C,C,A,B,0.565,0.521,111.72,102.837,0.947,10.538,11.127,5.968253968,10.57142857,0,0,RoundOf32,RoundOf64,0.75,0.666666667,32,30
2008,136,1181,71,1125,70,N,0,2,15,A,A,A,A,B,B,B,A,0.578,0.54,114.234,93.509,1.106,12.783,11.56,B,A,A,B,B,B,B,A,0.567,0.533,109.646,102.561,1.147,14.285,12.457,2.190311419,15,0,0,RoundOf64,RoundOf64,0.84375,0.75,32,32
2008,137,1257,79,1129,61,N,0,3,14,B,B,B,A,B,B,B,B,0.551,0.52,107.61,91.985,1.118,13.582,12.149,A,A,A,B,B,A,B,A,0.601,0.573,110.709,102.62,1.114,15.077,13.539,5.76146789,14,0,0,RoundOf32,RoundOf64,0.75,0.75,32,32
2008,139,1397,76,1139,71,N,1,2,7,B,B,A,B,A,B,A,A,0.558,0.528,113.931,98.284,1.385,14.62,10.556,A,A,A,B,B,B,A,A,0.583,0.541,114.004,95.656,1.268,13.552,10.685,4.625,9.817460317,1,1,SweetSixteen,SweetSixteen,0.875,0.90625,32,32
2008,136,1401,67,1140,62,N,0,9,8,B,B,A,B,B,B,B,B,0.551,0.519,108.678,94.617,1.055,12.8,12.131,B,A,B,A,B,A,B,A,0.564,0.533,106.644,90.581,1.184,15.04,12.708,8.125,9.715231788,1,0,SweetSixteen,RoundOf64,0.696969697,0.794117647,33,34
2008,137,1437,75,1155,69,N,0,12,5,B,B,B,B,C,C,B,B,0.538,0.49,106.376,101.399,0.963,12.294,12.771,B,B,A,B,B,B,B,B,0.543,0.52,109.866,97.182,1.072,12.828,11.966,6.52173913,5.857142857,1,0,RoundOf64,RoundOf64,0.625,0.71875,32,32
2008,137,1360,70,1163,69,N,1,13,4,C,B,B,B,C,B,C,B,0.529,0.491,99.153,96.118,0.884,12.566,14.22,B,B,A,B,B,B,B,B,0.562,0.508,112.361,97.91,1.09,13.418,12.314,12.73913043,2.97309417,0,0,RoundOf64,EliteEight,0.606060606,0.75,33,32
2008,134,1291,69,1164,60,N,0,16,16,B,B,B,B,C,C,B,B,0.544,0.502,101.905,97.661,0.893,12.193,13.646,C,D,C,B,D,D,C,D,0.487,0.433,92.015,102.032,0.644,9.483,14.728,16,15.46153846,0,0,RoundOf64,RoundOf32,0.5625,0.411764706,32,34
2008,136,1390,77,1165,53,N,0,3,14,B,B,A,A,B,B,B,A,0.542,0.498,109.888,94.047,1.158,13.381,11.555,A,A,A,B,B,B,B,A,0.601,0.562,111.539,100.371,1.069,13.718,12.832,5.275423729,14.28571429,0,0,RoundOf64,RoundOf64,0.787878788,0.807692308,33,26
2008,136,1458,71,1168,56,N,0,3,14,B,B,A,A,B,B,B,A,0.55,0.506,109.196,86.755,1.058,12.791,12.094,A,A,A,B,B,B,B,A,0.577,0.545,113.238,100.514,1.149,12.983,11.299,5.903669725,14,1,0,RoundOf32,etc,0.878787879,0.741935484,33,31
2008,146,1242,59,1172,57,N,0,1,10,A,A,A,A,A,A,A,A,0.597,0.563,118.347,90.065,1.432,16.013,11.183,B,A,A,A,A,B,A,A,0.572,0.544,112.866,92.819,1.376,14.406,10.472,2.796610169,12.9223301,0,0,EliteEight,RoundOf64,0.909090909,0.806451613,33,31
2008,137,1443,101,1179,99,N,1,12,5,B,A,A,B,C,C,B,B,0.573,0.536,111.834,95.168,0.901,11.478,12.744,B,B,A,B,B,B,A,A,0.572,0.528,115.221,97.113,1.262,13.769,10.907,10.99115044,5,0,0,RoundOf64,etc,0.806451613,0.866666667,31,30
2008,138,1452,73,1181,67,N,0,7,2,B,B,A,B,A,B,A,A,0.552,0.516,112.156,95.624,1.413,14.033,9.933,A,A,A,A,B,B,B,A,0.578,0.54,114.234,93.509,1.106,12.783,11.56,7.646464646,2.190311419,0,0,SweetSixteen,RoundOf64,0.696969697,0.84375,33,32
2008,136,1323,68,1206,50,N,0,5,12,B,B,A,B,A,A,A,A,0.569,0.528,114.304,98.762,1.457,15.724,10.795,B,B,A,B,B,B,B,B,0.569,0.528,110.234,98.23,1.106,13.201,11.933,6.327868852,12.68674699,0,1,RoundOf64,FinalFour,0.774193548,0.696969697,31,33
2008,139,1172,74,1207,70,N,0,10,2,B,A,A,A,A,B,A,A,0.572,0.544,112.866,92.819,1.376,14.406,10.472,A,A,A,A,B,A,B,A,0.587,0.562,111.256,92.537,1.187,15.194,12.803,12.9223301,5.351190476,0,0,RoundOf64,FinalFour,0.806451613,0.84375,31,32
2008,136,1462,73,1208,61,N,0,3,14,A,A,A,B,B,A,B,A,0.597,0.55,115.761,96.5,1.171,14.725,12.572,C,C,B,B,C,C,B,C,0.513,0.477,100.993,100.275,0.782,10.532,13.472,8.225806452,8.01980198,0,0,RoundOf32,RoundOf32,0.818181818,0.5,33,32
2008,137,1172,82,1211,76,N,0,10,7,B,A,A,A,A,B,A,A,0.572,0.544,112.866,92.819,1.376,14.406,10.472,A,A,A,A,C,B,B,A,0.583,0.543,111.575,91.973,1.024,13.332,13.016,12.9223301,7.349514563,0,1,RoundOf64,RoundOf64,0.806451613,0.78125,31,32
2008,137,1116,86,1231,72,N,0,9,8,B,B,B,B,C,B,B,B,0.552,0.517,106.119,97.392,0.941,12.912,13.719,A,B,A,B,C,B,B,B,0.578,0.524,112.016,95.745,0.961,12.482,12.984,7.117647059,5.841085271,0,1,RoundOf64,RoundOf32,0.666666667,0.78125,33,32
2008,138,1458,72,1243,55,N,0,3,11,B,B,A,A,B,B,B,A,0.55,0.506,109.196,86.755,1.058,12.791,12.094,B,B,A,B,B,B,B,B,0.538,0.497,109.085,95.879,1.037,12.957,12.49,5.903669725,9.158730159,1,1,RoundOf32,RoundOf64,0.878787879,0.633333333,33,30
2008,136,1424,71,1245,58,N,0,8,9,B,B,B,B,A,B,A,A,0.531,0.486,106.084,95.038,1.368,13.551,9.908,B,B,B,B,C,B,C,B,0.568,0.524,107.283,94.987,0.96,13.631,14.204,7.095238095,10.89583333,0,0,SweetSixteen,RoundOf64,0.78125,0.823529412,32,34
2008,136,1266,74,1246,66,N,0,6,11,B,B,A,A,B,B,B,A,0.548,0.507,110.141,93.579,1.142,13.287,11.64,B,B,B,B,C,B,C,B,0.574,0.526,103.946,98.81,0.799,12.541,15.693,6.24,3.904255319,1,0,RoundOf64,RoundOf32,0.71875,0.6,32,30
2008,145,1314,83,1257,73,N,0,1,3,B,B,A,B,B,B,B,B,0.573,0.524,116.164,95.044,1.14,13.23,11.602,B,B,B,A,B,B,B,B,0.551,0.52,107.61,91.985,1.118,13.582,12.149,2.726235741,5.76146789,1,0,EliteEight,RoundOf32,0.941176471,0.75,34,32
2008,138,1390,82,1266,81,N,1,3,6,B,B,A,A,B,B,B,A,0.542,0.498,109.888,94.047,1.158,13.381,11.555,B,B,A,A,B,B,B,A,0.548,0.507,110.141,93.579,1.142,13.287,11.64,5.275423729,6.24,0,1,RoundOf64,RoundOf64,0.787878788,0.71875,33,32
2008,154,1242,75,1272,68,N,1,1,1,A,A,A,A,A,A,A,A,0.597,0.563,118.347,90.065,1.432,16.013,11.183,B,B,A,A,A,B,A,A,0.551,0.53,113.26,86.263,1.313,13.68,10.417,2.796610169,4.3625,0,0,EliteEight,EliteEight,0.909090909,0.970588235,33,34
2008,139,1400,75,1274,72,N,0,2,7,B,B,A,B,A,C,A,A,0.547,0.514,115.371,99.817,1.37,11.728,8.558,B,B,A,B,C,C,B,B,0.545,0.492,108.192,99.692,0.973,11.764,12.089,5.509363296,6.183908046,1,1,RoundOf32,RoundOf64,0.818181818,0.677419355,33,31
2008,144,1272,92,1277,74,N,0,1,5,B,B,A,A,A,B,A,A,0.551,0.53,113.26,86.263,1.313,13.68,10.417,B,B,A,B,B,A,B,A,0.565,0.525,110.757,97.538,1.29,15.985,12.387,4.3625,5.216535433,0,0,EliteEight,RoundOf32,0.970588235,0.757575758,34,33
2008,139,1272,77,1280,74,N,0,1,8,B,B,A,A,A,B,A,A,0.551,0.53,113.26,86.263,1.313,13.68,10.417,B,B,B,A,C,C,B,B,0.553,0.523,105.65,94.033,0.865,12.018,13.893,4.3625,5.454545455,0,0,EliteEight,RoundOf32,0.970588235,0.6875,34,32
2008,136,1417,70,1290,29,N,0,1,16,B,B,A,A,B,B,B,A,0.568,0.523,114.135,91.586,1.17,13.443,11.49,C,C,C,B,C,C,C,C,0.493,0.443,94.22,100.242,0.766,10.921,14.263,4.539370079,15.73913043,1,0,FinalFour,RoundOf64,0.909090909,0.5,33,30
2008,137,1314,113,1291,74,N,0,1,16,B,B,A,B,B,B,B,B,0.573,0.524,116.164,95.044,1.14,13.23,11.602,B,B,B,B,C,C,B,B,0.544,0.502,101.905,97.661,0.893,12.193,13.646,2.726235741,16,1,0,EliteEight,RoundOf64,0.941176471,0.5625,34,32
2008,152,1242,84,1314,66,N,0,1,1,A,A,A,A,A,A,A,A,0.597,0.563,118.347,90.065,1.432,16.013,11.183,B,B,A,B,B,B,B,B,0.573,0.524,116.164,95.044,1.14,13.23,11.602,2.796610169,2.726235741,0,1,EliteEight,EliteEight,0.909090909,0.941176471,33,34
2008,138,1450,61,1323,41,N,0,4,5,A,A,A,B,A,B,A,A,0.587,0.544,112.335,95.938,1.323,14.553,10.998,B,B,A,B,A,A,A,A,0.569,0.528,114.304,98.762,1.457,15.724,10.795,4.298245614,6.327868852,0,0,RoundOf32,RoundOf64,0.75,0.774193548,32,31
2008,139,1257,78,1328,48,N,0,3,6,B,B,B,A,B,B,B,B,0.551,0.52,107.61,91.985,1.118,13.582,12.149,B,B,B,B,C,C,B,B,0.54,0.501,105.39,97.042,0.969,12.083,12.463,5.76146789,5.307359307,0,0,RoundOf32,RoundOf64,0.75,0.666666667,32,33
2008,136,1338,82,1331,63,N,0,4,13,B,B,A,B,B,B,A,A,0.543,0.511,112.492,98.949,1.304,14.079,10.793,B,B,B,A,B,B,B,B,0.541,0.501,105.819,94.25,1.051,12.909,12.287,4.590909091,14.28985507,0,0,SweetSixteen,RoundOf64,0.742857143,0.741935484,35,31
2008,137,1280,76,1332,69,N,0,8,9,B,B,B,A,C,C,B,B,0.553,0.523,105.65,94.033,0.865,12.018,13.893,A,A,A,C,B,B,B,A,0.594,0.563,114.456,107.201,1.184,13.898,11.742,5.454545455,5.864864865,0,0,RoundOf32,EliteEight,0.6875,0.580645161,32,31
2008,138,1277,65,1338,54,N,0,5,4,B,B,A,B,B,A,B,A,0.565,0.525,110.757,97.538,1.29,15.985,12.387,B,B,A,B,B,B,A,A,0.543,0.511,112.492,98.949,1.304,14.079,10.793,5.216535433,4.590909091,0,0,RoundOf32,SweetSixteen,0.757575758,0.742857143,33,35
2008,136,1242,85,1340,61,N,0,1,16,A,A,A,A,A,A,A,A,0.597,0.563,118.347,90.065,1.432,16.013,11.183,A,A,A,B,B,B,B,A,0.581,0.552,110.242,101.099,1.073,14.418,13.441,2.796610169,16,0,0,EliteEight,etc,0.909090909,0.7,33,30
2008,138,1462,85,1345,78,N,0,3,6,A,A,A,B,B,A,B,A,0.597,0.55,115.761,96.5,1.171,14.725,12.572,B,B,B,A,B,B,B,B,0.534,0.49,104.161,92.955,1.036,12.648,12.204,8.225806452,5.968253968,0,0,RoundOf32,RoundOf32,0.818181818,0.75,33,32
2008,139,1443,72,1360,63,N,0,12,13,B,A,A,B,C,C,B,B,0.573,0.536,111.834,95.168,0.901,11.478,12.744,C,B,B,B,C,B,C,B,0.529,0.491,99.153,96.118,0.884,12.566,14.22,10.99115044,12.73913043,0,0,RoundOf64,RoundOf64,0.806451613,0.606060606,31,33
2008,139,1437,84,1373,72,N,0,12,13,B,B,B,B,C,C,B,B,0.538,0.49,106.376,101.399,0.963,12.294,12.771,B,B,A,B,A,B,A,A,0.544,0.508,109.795,101.248,1.307,12.763,9.764,6.52173913,13.9516129,1,0,RoundOf64,RoundOf64,0.625,0.6875,32,32
2008,137,1139,81,1375,61,N,0,7,10,A,A,A,B,B,B,A,A,0.583,0.541,114.004,95.656,1.268,13.552,10.685,A,A,A,B,B,B,B,A,0.584,0.538,113.553,97.845,1.121,14.566,12.998,9.817460317,12.12941176,1,0,SweetSixteen,RoundOf64,0.90625,0.806451613,32,31
2008,137,1328,72,1386,64,N,0,6,11,B,B,B,B,C,C,B,B,0.54,0.501,105.39,97.042,0.969,12.083,12.463,A,A,A,C,B,B,B,A,0.588,0.546,112.483,102.961,1.169,14.305,12.236,5.307359307,6.673684211,0,1,RoundOf64,EliteEight,0.666666667,0.636363636,33,33
2008,137,1274,78,1388,64,N,0,7,10,B,B,A,B,C,C,B,B,0.545,0.492,108.192,99.692,0.973,11.764,12.089,B,B,A,A,B,B,B,A,0.561,0.527,110.749,92.526,1.077,13.068,12.137,6.183908046,10.66666667,1,0,RoundOf64,RoundOf64,0.677419355,0.8,31,30
2008,144,1400,82,1390,62,N,0,2,3,B,B,A,B,A,C,A,A,0.547,0.514,115.371,99.817,1.37,11.728,8.558,B,B,A,A,B,B,B,A,0.542,0.498,109.888,94.047,1.158,13.381,11.555,5.509363296,5.275423729,1,0,RoundOf32,RoundOf64,0.818181818,0.787878788,33,33
2008,136,1277,72,1396,61,N,0,5,12,B,B,A,B,B,A,B,A,0.565,0.525,110.757,97.538,1.29,15.985,12.387,A,A,A,C,B,B,B,A,0.585,0.545,110.037,103.743,1.181,14.318,12.129,5.216535433,7.959302326,0,0,RoundOf32,EliteEight,0.757575758,0.636363636,33,33
2008,143,1257,79,1397,60,N,0,3,2,B,B,B,A,B,B,B,B,0.551,0.52,107.61,91.985,1.118,13.582,12.149,B,B,A,B,A,B,A,A,0.558,0.528,113.931,98.284,1.385,14.62,10.556,5.76146789,4.625,0,1,RoundOf32,SweetSixteen,0.75,0.875,32,32
2008,146,1272,85,1400,67,N,0,1,2,B,B,A,A,A,B,A,A,0.551,0.53,113.26,86.263,1.313,13.68,10.417,B,B,A,B,A,C,A,A,0.547,0.514,115.371,99.817,1.37,11.728,8.558,4.3625,5.509363296,0,1,EliteEight,RoundOf32,0.970588235,0.818181818,34,33
